,timekeeper,Elapsed time (s),Phone-Accel-Z,Phone-Accel-Y,Phone-Accel-X,Watch-Accel-Z,Watch-Accel-Y,Watch-Accel-X,Phone-Gyro-Z,Phone-Gyro-Y,Phone-Gyro-X,Watch-Gyro-Z,Watch-Gyro-Y,Watch-Gyro-X,Phone-Mag-Z,Phone-Mag-Y,Phone-Mag-X,Watch-Mag-Z,Watch-Mag-Y,Watch-Mag-X
8000,7998.0,74.46,-0.1954498291,0.644241333,-0.4845123291,-0.9602203369,-0.2783813477,0.03828430176,-0.1064665243,0.8645435572,-0.7195003629,0.1720071882,0.05365523696,-0.03030517511,-309.0599365,-52.72592163,-129.543808,-59.98872375,58.29914856,173.7574463
8001,7999.0,74.47,-0.1822509766,0.6188201904,-0.4093933105,-0.9612884521,-0.2783508301,0.0393371582,-0.1103688478,0.8167784214,-0.7730544209,0.1832108349,0.05344777927,-0.03070171922,-309.5289001,-52.31814575,-129.4564514,-60.19949341,58.27700806,173.8535614
8002,8000.0,74.48,-0.1911010742,0.634765625,-0.383102417,-0.9651794434,-0.2784881592,0.03921508789,-0.04929111525,0.7227669954,-0.811430037,0.1867592335,0.05160380527,-0.02682255954,-309.3603821,-52.04585266,-129.1636505,-60.20251465,58.24829102,173.6132355
8003,8001.0,74.49,-0.1973571777,0.6692199707,-0.3968505859,-0.9689178467,-0.2760620117,0.03955078125,0.1050742194,0.7013959289,-0.8934066296,0.1908935159,0.04952760413,-0.01246039756,-309.7454224,-52.16551208,-128.6450653,-60.20324707,58.28192139,173.8384094
8004,8002.0,74.5,-0.2507019043,0.719543457,-0.4372253418,-0.9700164795,-0.2747039795,0.03901672363,0.2739641666,0.653401494,-0.9364292026,0.1934749186,0.05201978981,-0.003236006945,-309.4573669,-51.81298828,-128.7315979,-59.78535461,58.26031494,173.6462708
8005,8003.0,74.51,-0.3110046387,0.7892913818,-0.4811096191,-0.9671630859,-0.2755279541,0.04208374023,0.3741948903,0.5700514913,-0.9434344172,0.1933537424,0.06528712809,-0.004307929426,-309.7984009,-51.77764893,-128.110611,-59.95976257,58.21543884,173.6601105
8006,8004.0,74.52,-0.329574585,0.846862793,-0.5111083984,-0.9643249512,-0.2779846191,0.04678344727,0.4031674266,0.5330423117,-0.9173753858,0.2022929192,0.09090141207,-0.004887965973,-309.8783569,-51.26861572,-128.0982056,-60.0644989,58.40711975,173.4864349
8007,8005.0,74.53,-0.3327941895,0.8725585938,-0.5039825439,-0.9622344971,-0.2769470215,0.05165100098,0.3921658993,0.5324684381,-0.8821595907,0.2104078382,0.1211679727,-0.0109096393,-309.9822388,-51.21641541,-127.5113525,-59.92518616,58.25863647,173.5576019
8008,8006.0,74.54,-0.4101409912,0.8642272949,-0.4879760742,-0.9591522217,-0.2798461914,0.05635070801,0.3610577881,0.4383046329,-0.8332865834,0.2224256098,0.1625444442,-0.01044385228,-309.935791,-51.30770874,-127.8824158,-59.89797974,58.26974487,173.4842834
8009,8007.0,74.55,-0.454574585,0.8521270752,-0.5024871826,-0.948928833,-0.286026001,0.0615234375,0.2993028164,0.3688677847,-0.8157118559,0.2384996563,0.2035262287,-0.003659183392,-309.703186,-51.25144958,-127.6244507,-60.02503967,58.23347473,173.4129181
8010,8008.0,74.56,-0.3783721924,0.8545684814,-0.5884246826,-0.9367218018,-0.2931213379,0.06712341309,0.2269114405,0.4967916608,-0.9003500342,0.2512492836,0.2213254571,0.005591573194,-310.1859741,-51.03134155,-127.5814667,-59.90083313,58.30116272,173.3181458
8011,8009.0,74.57,-0.2933502197,0.8658447266,-0.6812286377,-0.9204101563,-0.3012695313,0.06774902344,0.1152616143,0.5783544183,-0.9286557436,0.2647142112,0.2145059109,0.01810496859,-310.2281494,-50.7428894,-126.9537201,-60.04673767,58.30329895,173.5943451
8012,8010.0,74.58,-0.3062744141,0.885635376,-0.7029571533,-0.9044189453,-0.3096923828,0.06771850586,-0.03342240676,0.5371659994,-0.9317175746,0.2674530149,0.1890631318,0.01275654137,-310.1600342,-50.67919922,-126.9297333,-60.15264893,58.27076721,173.3818054
8013,8011.0,74.59,-0.3087158203,0.900177002,-0.6876068115,-0.8970947266,-0.3201904297,0.06150817871,-0.1501855105,0.5370192528,-0.9760509133,0.2660732269,0.1409123838,0.005261074752,-310.7513733,-50.58172607,-126.8720245,-59.95327759,58.23968506,173.3450165
8014,8012.0,74.6,-0.2665100098,0.9246826172,-0.6598052979,-0.9044799805,-0.3278961182,0.04884338379,-0.221869275,0.5692445636,-1.013026237,0.2585255504,0.09157226235,-0.01225746516,-310.4258728,-50.66996765,-126.4714355,-60.15386963,58.17651367,173.2166595
8015,8013.0,74.61,-0.2303924561,0.9359588623,-0.6274871826,-0.9238586426,-0.3329315186,0.03321838379,-0.2573897243,0.5194996595,-1.020601392,0.240228042,0.06060608849,-0.0307611078,-310.5415039,-50.34466553,-126.0418243,-60.15777588,58.0761261,173.1173706
8016,8014.0,74.62,-0.2760162354,0.8926849365,-0.5724029541,-0.9473724365,-0.3379364014,0.01811218262,-0.2654196918,0.3932245076,-1.038412094,0.2170625478,0.05394499004,-0.04949138686,-311.2767639,-50.24737549,-125.9231415,-59.96774292,58.02043152,172.9835052
8017,8015.0,74.63,-0.3214263916,0.8254699707,-0.5072479248,-0.9713897705,-0.3377532959,0.004638671875,-0.260620147,0.248650834,-1.093934178,0.1901236027,0.0690272674,-0.06852020323,-311.2833252,-50.44332886,-125.6984253,-60.03790283,58.11782837,173.1156158
8018,8016.0,74.64,-0.2842559814,0.7874298096,-0.4628601074,-0.9980163574,-0.3341217041,-0.0007476806641,-0.2418429852,0.1103238463,-1.099762797,0.1588133425,0.1054782197,-0.08009962738,-311.1005859,-50.55773926,-125.8474426,-59.94465637,57.7585144,172.9342804
8019,8017.0,74.65,-0.2574615479,0.7855682373,-0.4375915527,-1.019729614,-0.3300018311,0.0003204345703,-0.2077321559,0.1128615737,-0.9767745137,0.1404726952,0.1502747238,-0.08094917983,-311.2859497,-50.52244568,-125.6369476,-60.18743896,57.75837708,172.8647156
8020,8018.0,74.66,-0.291885376,0.7832489014,-0.4915771484,-1.030410767,-0.3221740723,0.01077270508,-0.1621212661,0.1113203987,-0.8937842846,0.1345564723,0.1989945918,-0.06346446276,-311.782959,-50.20269775,-125.2957306,-60.24519348,57.93486023,172.8714752
8021,8019.0,74.67,-0.3422393799,0.746887207,-0.5892333984,-1.028747559,-0.3127441406,0.02270507813,-0.1125121638,0.0537401922,-0.850007236,0.1312978417,0.2212969661,-0.03602164984,-311.6462402,-49.84362793,-125.2476196,-60.23167419,57.9553833,172.9032288
8022,8020.0,74.68,-0.3192443848,0.7307891846,-0.6086120605,-1.022796631,-0.3081207275,0.033203125,-0.102039814,0.01216292288,-0.7918358445,0.1356467754,0.2215411812,0.001830656896,-311.8250122,-50.27337646,-124.9200287,-60.00761414,57.6895752,172.8762207
8023,8021.0,74.69,-0.2967681885,0.7549285889,-0.5458679199,-1.011871338,-0.3043518066,0.04495239258,-0.1505479664,0.03096563928,-0.7702109218,0.1451409459,0.2125293016,0.05194096267,-311.9638062,-49.58947754,-124.4812469,-60.15492249,57.69178772,172.9671021
8024,8022.0,74.7,-0.2854156494,0.7884368896,-0.4651794434,-0.9911651611,-0.2977600098,0.05616760254,-0.2039693743,0.07639597356,-0.7578467131,0.1616861075,0.1946810633,0.09734732658,-311.9655762,-49.48854065,-124.2488708,-59.98861694,57.5789032,172.9008636
8025,8023.0,74.71,-0.3011016846,0.8261566162,-0.4230499268,-0.9689331055,-0.2920379639,0.05895996094,-0.1933963597,0.08549226075,-0.7699124217,0.1798920035,0.1587054878,0.125603199,-311.9483643,-49.34976196,-123.8564301,-59.61331177,57.36676025,172.7129974
8026,8024.0,74.72,-0.3088378906,0.863067627,-0.4398498535,-0.9519500732,-0.2889556885,0.0514831543,-0.1266503483,0.02901434153,-0.8040274978,0.1973951012,0.130609408,0.1287579834,-312.4694824,-48.75520325,-123.4112244,-59.89035034,57.60232544,172.6517792
8027,8025.0,74.73,-0.2746276855,0.8965148926,-0.4702606201,-0.9395904541,-0.2859191895,0.04547119141,-0.04025208205,-0.07142837346,-0.8209937215,0.2018092871,0.1221581325,0.1230588108,-312.2654114,-48.92977905,-122.9516296,-60.18577576,57.49409485,172.6761627
8028,8026.0,74.74,-0.2362670898,0.9209899902,-0.4871673584,-0.9292449951,-0.2849731445,0.03762817383,0.02398682572,-0.1745329201,-0.8040552139,0.1912985891,0.1232082173,0.1067080721,-312.3659058,-48.45985413,-122.9461212,-60.1698761,57.52650452,172.5266418
8029,8027.0,74.75,-0.2332458496,0.9243927002,-0.4880065918,-0.923324585,-0.2836456299,0.03193664551,0.05385151505,-0.2657930553,-0.7934294343,0.1693125963,0.1304339021,0.07494108379,-312.2581177,-48.37838745,-122.8917542,-59.66781616,57.40135193,172.7503815
8030,8028.0,74.76,-0.2589111328,0.9149475098,-0.4803314209,-0.9216766357,-0.2861785889,0.03393554688,0.05198224261,-0.3916945457,-0.8038184643,0.1479532421,0.1535970122,0.03694949672,-311.8887939,-47.98731995,-122.5878601,-60.18986511,57.55712891,172.5301514
8031,8029.0,74.77,-0.2633361816,0.8918914795,-0.4701690674,-0.9294433594,-0.2861175537,0.04156494141,0.03124074265,-0.5207033753,-0.8126556277,0.1330192983,0.1945705414,-0.003086870071,-311.7243652,-47.72943115,-122.6262817,-59.90707397,57.82150269,172.4819031
8032,8030.0,74.79,-0.2291717529,0.8696136475,-0.4744262695,-0.9356384277,-0.2794036865,0.0453338623,0.002363289241,-0.6136764884,-0.8247474432,0.126533702,0.2361078709,-0.02648433857,-311.6973267,-47.38415527,-122.3678131,-60.15032959,57.85569763,172.6591034
8033,8031.0,74.8,-0.2096099854,0.8455505371,-0.5079956055,-0.9373626709,-0.2769622803,0.05513000488,-0.02502971888,-0.6963814497,-0.8199595809,0.1255568564,0.2625008523,-0.03695908189,-311.0003052,-47.49899292,-122.4705505,-59.88308716,57.95834351,172.603241
8034,8032.0,74.81,-0.2095336914,0.8252105713,-0.5475463867,-0.934753418,-0.275680542,0.06312561035,-0.07112903893,-0.8047494888,-0.786651969,0.132215023,0.2593170404,-0.03800836951,-311.2841492,-47.02366638,-122.0139313,-59.79130554,57.88548279,172.6864319
8035,8033.0,74.82,-0.1661224365,0.8036804199,-0.5848083496,-0.9385528564,-0.2771759033,0.0648651123,-0.1637287438,-0.8578433394,-0.7302619219,0.1440325379,0.2303162962,-0.02989211865,-310.6606445,-47.08995056,-122.1198578,-60.0284729,57.81697083,172.7224731
8036,8034.0,74.83,-0.1176452637,0.78074646,-0.6464538574,-0.9426879883,-0.2791900635,0.06077575684,-0.2780990005,-0.8321509957,-0.6914777756,0.1474885195,0.1918243021,-0.02187334001,-311.080719,-47.04998779,-122.0701752,-59.91468811,57.88981628,172.589798
8037,8035.0,74.84,-0.08557128906,0.767364502,-0.7301025391,-0.9474639893,-0.2785186768,0.0481262207,-0.3730681241,-0.7382519245,-0.6727405787,0.1404476613,0.1570633799,-0.01665647514,-311.5865479,-46.95098877,-122.0684509,-59.73251343,57.84057617,172.5288849
8038,8036.0,74.85,-0.05996704102,0.7657470703,-0.8061981201,-0.9624633789,-0.2808685303,0.03277587891,-0.4308515191,-0.6114897728,-0.6653399467,0.1181362271,0.1164453849,-0.01390196756,-310.8074341,-46.73838806,-121.1735992,-59.6413269,57.86724854,172.7444916
8039,8037.0,74.86,-0.04067993164,0.7744445801,-0.8498535156,-0.9839019775,-0.2810211182,0.0245513916,-0.4779343605,-0.4486435652,-0.6665575504,0.08527468145,0.1053125709,-0.006605971139,-310.8141174,-46.53488159,-121.5068665,-60.18406677,57.98526001,172.4978943
8040,8038.0,74.87,-0.03295898438,0.7872314453,-0.8470153809,-0.9992980957,-0.2743835449,0.02351379395,-0.5294822454,-0.2684093416,-0.6632120609,0.06273075938,0.1385259181,0.001660214621,-311.1992798,-46.54141235,-121.6240692,-60.08026123,57.96833801,172.4113312
8041,8039.0,74.88,-0.03364562988,0.8044433594,-0.8113250732,-0.9971466064,-0.2655181885,0.02857971191,-0.6032102704,-0.1053615734,-0.6533213258,0.04819868878,0.1894479543,0.007074953523,-310.9673462,-46.43707275,-121.2948151,-59.97767639,58.0818634,172.6785736
8042,8040.0,74.89,-0.03349304199,0.8268127441,-0.7604675293,-0.9896697998,-0.2596435547,0.03396606445,-0.6951708198,0.02963725477,-0.6512867212,0.05057582632,0.2401074022,-0.001446895418,-310.9184265,-46.25848389,-120.9453278,-59.63504028,58.39276123,172.9753113
8043,8041.0,74.9,-0.02133178711,0.8512573242,-0.7097015381,-0.9818572998,-0.2614440918,0.04104614258,-0.7778129578,0.1317540407,-0.6308064461,0.05661427602,0.2899074554,-0.01310301851,-311.0432129,-46.19755554,-120.605423,-59.75892639,58.11836243,172.7008972
8044,8042.0,74.91,-0.01675415039,0.866104126,-0.6685791016,-0.9723205566,-0.2639007568,0.04182434082,-0.8328847289,0.1624541581,-0.577368021,0.06135736778,0.3250268102,-0.009498430416,-310.4462585,-45.85076904,-120.4949188,-59.97926331,58.21788025,172.8048553
8045,8043.0,74.92,-0.02194213867,0.879776001,-0.6460876465,-0.9530181885,-0.263885498,0.03622436523,-0.8661020398,0.0976626426,-0.508015275,0.05553303286,0.3272351027,0.001096157124,-310.4468994,-45.79554749,-120.0542908,-59.72550964,58.41482544,172.9785767
8046,8044.0,74.93,-0.02656555176,0.8812866211,-0.6402893066,-0.9308319092,-0.2649383545,0.03021240234,-0.8627038598,-0.02257588319,-0.4532625675,0.03612125292,0.2873092592,0.00735298777,-310.3161011,-45.60214233,-120.1773529,-59.84431458,58.30004883,172.9382629
8047,8045.0,74.94,-0.03733825684,0.873550415,-0.6430511475,-0.9168701172,-0.2660064697,0.02934265137,-0.8375058174,-0.1498877704,-0.396451205,0.007106112782,0.2194705755,0.01069019455,-310.1779785,-45.18261719,-119.4778442,-60.09706116,58.30860901,172.8684235
8048,8046.0,74.95,-0.05543518066,0.8659515381,-0.6389770508,-0.9186248779,-0.2663574219,0.02502441406,-0.8361934423,-0.2735636234,-0.3393410444,-0.01732812449,0.1615838408,0.008582036942,-310.1706848,-45.52801514,-119.6877899,-59.58764648,58.44050598,173.1860962
8049,8047.0,74.96,-0.07748413086,0.8466644287,-0.6312408447,-0.9219970703,-0.2584228516,0.01843261719,-0.8698504567,-0.3745637536,-0.2765594125,-0.03559447825,0.1294980645,0.005086903926,-310.484436,-45.15457153,-119.2424469,-59.79272461,58.30433655,172.9078369
8050,8048.0,74.97,-0.0827331543,0.8127441406,-0.6275634766,-0.9273223877,-0.2513885498,0.01373291016,-0.9205610156,-0.4158254266,-0.2106182277,-0.05397348478,0.1149606705,-0.00190575805,-310.7180176,-44.7726593,-119.4474335,-59.68482971,58.51312256,173.0772095
8051,8049.0,74.98,-0.07119750977,0.7863464355,-0.6376342773,-0.9315185547,-0.2467041016,0.01237487793,-0.9763228297,-0.3928133249,-0.1597811431,-0.05948995799,0.1203365326,-0.006627808791,-310.6430969,-44.63508606,-118.8425751,-59.82749939,58.51477051,173.2344818
8052,8050.0,74.99,-0.05751037598,0.7863769531,-0.6546478271,-0.9305267334,-0.2421112061,0.009887695313,-1.045003653,-0.3452042639,-0.1205703542,-0.05782201886,0.1413829625,-0.02234844863,-310.8150024,-44.82852173,-118.9148407,-59.78811646,58.60838318,173.1011505
8053,8051.0,75.0,-0.0460357666,0.8141479492,-0.6702423096,-0.9231872559,-0.2407684326,0.002532958984,-1.123792171,-0.3129051924,-0.07541779429,-0.05158755928,0.1442024559,-0.04429635778,-310.7236938,-44.479599,-118.3568115,-59.82678223,58.47981262,172.9907684
8054,8052.0,75.01,-0.04875183105,0.8497467041,-0.6872253418,-0.9211120605,-0.2425689697,0.0003051757813,-1.193997622,-0.3116084933,-0.01158341952,-0.05081444606,0.1347964257,-0.06677237153,-311.2985229,-44.45025635,-118.2073822,-59.65992737,58.69061279,172.7945862
8055,8053.0,75.02,-0.07075500488,0.8664550781,-0.6961975098,-0.9233398438,-0.2456817627,-0.007141113281,-1.226989627,-0.3481388092,0.05774478987,-0.04892732948,0.1114056185,-0.08429064602,-311.3360291,-44.10197449,-117.591217,-59.96655273,58.72361755,172.9053345
8056,8054.0,75.03,-0.08633422852,0.8607940674,-0.6869659424,-0.9255218506,-0.2486572266,-0.02114868164,-1.226282835,-0.3928202391,0.1427699327,-0.0595501475,0.08081069589,-0.08782785386,-311.259613,-44.56295776,-117.202713,-59.67433167,58.88146973,173.1399231
8057,8055.0,75.04,-0.08366394043,0.8473815918,-0.6677398682,-0.9268493652,-0.2516784668,-0.02877807617,-1.21088469,-0.4420125782,0.2225350738,-0.08255346864,0.04418849945,-0.08954932541,-311.3015747,-44.53375244,-117.4992523,-59.818573,58.73181152,173.0648041
8058,8056.0,75.05,-0.07743835449,0.8371429443,-0.6533203125,-0.9313354492,-0.2551269531,-0.03323364258,-1.194031239,-0.4939585924,0.2888459265,-0.1063701138,0.001263669925,-0.0935754925,-311.3391724,-43.87510681,-116.8922882,-59.70837402,58.69744873,173.1954956
8059,8057.0,75.06,-0.0726776123,0.8262176514,-0.6523284912,-0.9384613037,-0.2558898926,-0.03108215332,-1.174646258,-0.5581066608,0.3491249681,-0.1308514923,-0.03388286382,-0.0910263136,-311.1790161,-43.76782227,-116.4100037,-59.9324646,58.79386902,173.2207794
8060,8058.0,75.07,-0.06909179688,0.8170623779,-0.6563873291,-0.9484710693,-0.2541503906,-0.02934265137,-1.1570189,-0.6416191459,0.410864234,-0.148451522,-0.0624974668,-0.0902942121,-311.2640381,-44.00531006,-116.311264,-59.67007446,58.67277527,173.313797
8061,8059.0,75.08,-0.0466003418,0.8062744141,-0.6517028809,-0.9614257813,-0.2521514893,-0.02507019043,-1.15584445,-0.7035030127,0.4828433394,-0.1676822156,-0.08160058409,-0.09211608022,-310.8276062,-43.49700928,-116.1273499,-59.90359497,58.78504944,173.0650482
8062,8060.0,75.09,-0.02676391602,0.7964477539,-0.6482543945,-0.986038208,-0.2554321289,-0.02014160156,-1.167049646,-0.7244724631,0.5643930435,-0.1759116352,-0.09525381774,-0.07891345769,-310.8605652,-43.30755615,-116.1039734,-59.561203,58.65705872,173.061264
8063,8061.0,75.1,-0.03169250488,0.7821807861,-0.6579742432,-1.007629395,-0.2572479248,-0.01800537109,-1.165007591,-0.7530809641,0.6428570151,-0.1731656641,-0.08424776793,-0.04113012552,-310.2510986,-43.51548767,-115.7519836,-59.7842865,58.71775818,173.1465302
8064,8062.0,75.11,-0.04998779297,0.7672576904,-0.6764831543,-1.009628296,-0.2609710693,-0.01364135742,-1.136475801,-0.8096230626,0.7076306343,-0.1836318821,-0.07790651917,-0.01184680592,-310.9730225,-43.13671875,-115.8166962,-59.48104858,58.77262878,173.068924
8065,8063.0,75.12,-0.05313110352,0.7496032715,-0.6930847168,-1.012527466,-0.2681884766,-0.005950927734,-1.089599609,-0.8608484268,0.7682273984,-0.1965175867,-0.07085499913,0.02110715024,-310.5669556,-42.84971619,-115.516983,-59.60232544,58.7580719,173.1060944
8066,8064.0,75.13,-0.04370117188,0.7292938232,-0.7025299072,-1.010925293,-0.2743377686,-0.007034301758,-1.050063848,-0.8805387616,0.8310777545,-0.2172873169,-0.07020065933,0.0550262332,-310.7702637,-42.67402649,-115.0799866,-59.72805786,58.80220032,173.1676178
8067,8065.0,75.14,-0.03048706055,0.7118377686,-0.70753479,-0.9919586182,-0.2768096924,-0.0008087158203,-1.024641156,-0.8596047163,0.9040569067,-0.2413289994,-0.05985001847,0.08683209866,-310.2901001,-42.50701904,-114.6690521,-59.72937012,58.82423401,173.173172
8068,8066.0,75.15,-0.01518249512,0.6918945313,-0.7139129639,-0.9702606201,-0.2813110352,0.02049255371,-1.019100904,-0.8012199998,0.9780037999,-0.2586624622,-0.06882300973,0.1028864309,-310.0111694,-42.50526428,-114.5643616,-59.91844177,58.81698608,173.2853241
8069,8067.0,75.16,-0.009613037109,0.6673736572,-0.720703125,-0.9570922852,-0.2867736816,0.03240966797,-1.013004661,-0.7438818812,1.059437156,-0.266399473,-0.09971594065,0.104533866,-310.328186,-42.59109497,-114.5308228,-59.73930359,58.92755127,173.0811005
8070,8068.0,75.17,-0.005645751953,0.6458740234,-0.7288970947,-0.9408569336,-0.2855529785,0.03623962402,-0.9990611672,-0.6977138519,1.159327269,-0.2794265747,-0.1005183533,0.1066670567,-310.910675,-42.20362854,-113.8257294,-59.83673096,58.88299561,173.21315
8071,8069.0,75.18,-0.01919555664,0.6341094971,-0.7446289063,-0.9218902588,-0.2807006836,0.03898620605,-0.9816984534,-0.6932466626,1.245289803,-0.2971632481,-0.08016620576,0.09151952714,-309.8161011,-42.22416687,-113.3430023,-59.76196289,58.860672,173.1339874
8072,8070.0,75.19,-0.03399658203,0.6302947998,-0.7591247559,-0.9058837891,-0.276473999,0.03768920898,-0.9635079503,-0.7355232835,1.317948937,-0.3010091186,-0.03806962073,0.05128609017,-309.3464355,-42.17124939,-113.4257507,-59.64804077,58.91790771,173.2010956
8073,8071.0,75.2,-0.01991271973,0.624710083,-0.7623443604,-0.8908996582,-0.2758789063,0.04048156738,-0.9665951133,-0.7728895545,1.393192768,-0.3175678551,-0.0168274492,0.002013616031,-309.7253418,-42.27030945,-113.2863312,-59.61430359,58.865448,173.1698456
8074,8072.0,75.21,0.01800537109,0.6094970703,-0.768661499,-0.8813781738,-0.2797241211,0.04490661621,-0.9719145298,-0.7699931264,1.477700949,-0.3580417633,-0.02947506867,-0.05094387382,-309.4460144,-41.88897705,-113.0330811,-59.73495483,59.19784546,173.5345001
8075,8073.0,75.22,0.04209899902,0.58934021,-0.7943878174,-0.8774871826,-0.2742767334,0.05523681641,-0.973829031,-0.7400879264,1.546049476,-0.3864739537,-0.05055771768,-0.1022225097,-309.7451172,-41.74005127,-112.8574982,-59.98457336,59.16932678,173.5539093
8076,8074.0,,,,,,,,,,,,,,,,,,,
8077,8075.0,,,,,,,,,,,,,,,,,,,
8078,8076.0,,,,,,,,,,,,,,,,,,,
8079,8077.0,,,,,,,,,,,,,,,,,,,
8080,8078.0,,,,,,,,,,,,,,,,,,,
8081,8079.0,,,,,,,,,,,,,,,,,,,
8082,8080.0,,,,,,,,,,,,,,,,,,,
8083,8081.0,,,,,,,,,,,,,,,,,,,
8084,8082.0,,,,,,,,,,,,,,,,,,,
8085,8083.0,,,,,,,,,,,,,,,,,,,
8086,8084.0,,,,,,,,,,,,,,,,,,,
8087,8085.0,,,,,,,,,,,,,,,,,,,
8088,8086.0,,,,,,,,,,,,,,,,,,,
8089,8087.0,,,,,,,,,,,,,,,,,,,
8090,8088.0,,,,,,,,,,,,,,,,,,,
8091,8089.0,,,,,,,,,,,,,,,,,,,
8092,8090.0,,,,,,,,,,,,,,,,,,,
8093,8091.0,,,,,,,,,,,,,,,,,,,
8094,8092.0,,,,,,,,,,,,,,,,,,,
8095,8093.0,,,,,,,,,,,,,,,,,,,
8096,8094.0,,,,,,,,,,,,,,,,,,,
8097,8095.0,,,,,,,,,,,,,,,,,,,
8098,8096.0,,,,,,,,,,,,,,,,,,,
8099,8097.0,,,,,,,,,,,,,,,,,,,
8100,8098.0,,,,,,,,,,,,,,,,,,,
8101,8099.0,,,,,,,,,,,,,,,,,,,
8102,8100.0,,,,,,,,,,,,,,,,,,,
8103,8101.0,,,,,,,,,,,,,,,,,,,
8104,8102.0,,,,,,,,,,,,,,,,,,,
8105,8103.0,,,,,,,,,,,,,,,,,,,
8106,8104.0,,,,,,,,,,,,,,,,,,,
8107,8105.0,,,,,,,,,,,,,,,,,,,
8108,8106.0,,,,,,,,,,,,,,,,,,,
8109,8107.0,,,,,,,,,,,,,,,,,,,
8110,8108.0,,,,,,,,,,,,,,,,,,,
8111,8109.0,,,,,,,,,,,,,,,,,,,
8112,8110.0,,,,,,,,,,,,,,,,,,,
8113,8111.0,,,,,,,,,,,,,,,,,,,
8114,8112.0,,,,,,,,,,,,,,,,,,,
8115,8113.0,,,,,,,,,,,,,,,,,,,
8116,8114.0,,,,,,,,,,,,,,,,,,,
8117,8115.0,,,,,,,,,,,,,,,,,,,
8118,8116.0,,,,,,,,,,,,,,,,,,,
8119,8117.0,,,,,,,,,,,,,,,,,,,
8120,8118.0,,,,,,,,,,,,,,,,,,,
8121,8119.0,,,,,,,,,,,,,,,,,,,
8122,8120.0,,,,,,,,,,,,,,,,,,,
8123,8121.0,,,,,,,,,,,,,,,,,,,
8124,8122.0,,,,,,,,,,,,,,,,,,,
8125,8123.0,,,,,,,,,,,,,,,,,,,
8126,8124.0,,,,,,,,,,,,,,,,,,,
8127,8125.0,,,,,,,,,,,,,,,,,,,
8128,8126.0,,,,,,,,,,,,,,,,,,,
8129,8127.0,,,,,,,,,,,,,,,,,,,
8130,8128.0,,,,,,,,,,,,,,,,,,,
8131,8129.0,,,,,,,,,,,,,,,,,,,
8132,8130.0,,,,,,,,,,,,,,,,,,,
8133,8131.0,,,,,,,,,,,,,,,,,,,
8134,8132.0,,,,,,,,,,,,,,,,,,,
8135,8133.0,,,,,,,,,,,,,,,,,,,
8136,8134.0,,,,,,,,,,,,,,,,,,,
8137,8135.0,,,,,,,,,,,,,,,,,,,
8138,8136.0,,,,,,,,,,,,,,,,,,,
8139,8137.0,,,,,,,,,,,,,,,,,,,
8140,8138.0,,,,,,,,,,,,,,,,,,,
8141,8139.0,,,,,,,,,,,,,,,,,,,
8142,8140.0,,,,,,,,,,,,,,,,,,,
8143,8141.0,,,,,,,,,,,,,,,,,,,
8144,8142.0,,,,,,,,,,,,,,,,,,,
8145,8143.0,,,,,,,,,,,,,,,,,,,
8146,8144.0,,,,,,,,,,,,,,,,,,,
8147,8145.0,,,,,,,,,,,,,,,,,,,
8148,8146.0,,,,,,,,,,,,,,,,,,,
8149,8147.0,,,,,,,,,,,,,,,,,,,
8150,8148.0,,,,,,,,,,,,,,,,,,,
8151,8149.0,,,,,,,,,,,,,,,,,,,
8152,8150.0,,,,,,,,,,,,,,,,,,,
8153,8151.0,,,,,,,,,,,,,,,,,,,
8154,8152.0,,,,,,,,,,,,,,,,,,,
8155,8153.0,,,,,,,,,,,,,,,,,,,
8156,8154.0,,,,,,,,,,,,,,,,,,,
8157,8155.0,,,,,,,,,,,,,,,,,,,
8158,8156.0,,,,,,,,,,,,,,,,,,,
8159,8157.0,,,,,,,,,,,,,,,,,,,
8160,8158.0,,,,,,,,,,,,,,,,,,,
8161,8159.0,,,,,,,,,,,,,,,,,,,
8162,8160.0,,,,,,,,,,,,,,,,,,,
8163,8161.0,,,,,,,,,,,,,,,,,,,
8164,8162.0,,,,,,,,,,,,,,,,,,,
8165,8163.0,,,,,,,,,,,,,,,,,,,
8166,8164.0,,,,,,,,,,,,,,,,,,,
8167,8165.0,,,,,,,,,,,,,,,,,,,
8168,8166.0,,,,,,,,,,,,,,,,,,,
8169,8167.0,,,,,,,,,,,,,,,,,,,
8170,8168.0,,,,,,,,,,,,,,,,,,,
8171,8169.0,,,,,,,,,,,,,,,,,,,
8172,8170.0,,,,,,,,,,,,,,,,,,,
8173,8171.0,,,,,,,,,,,,,,,,,,,
8174,8172.0,,,,,,,,,,,,,,,,,,,
8175,8173.0,,,,,,,,,,,,,,,,,,,
8176,8174.0,75.23,0.04067993164,0.5645446777,-0.8280029297,-0.8823852539,-0.2581176758,0.06489562988,-0.9556937218,-0.7163389325,1.56967032,-0.3984315395,-0.05599056557,-0.1439848691,-309.8609619,-41.53567505,-112.7151642,-59.6781311,59.00233459,173.4549408
8177,8175.0,75.24,0.03219604492,0.5341186523,-0.8563537598,-0.8956298828,-0.2416381836,0.07061767578,-0.9179998636,-0.6905379295,1.567198873,-0.3878758252,-0.03732127324,-0.1656669974,-309.138916,-41.30543518,-112.5977783,-59.65292358,59.29988098,173.5664978
